Input1,Input2,Input3,Input4,Output1,Output2,Output3,Output4,Output5
-0.8,0,0.00015,0,18.54704666,0.034069404,-18.54701,-0.011816076,0.046842056
-0.8,0,0.0002,0,18.52924919,0.033809584,-18.529215,-0.010546728,0.046771745
-0.8,0,0.00025,0,18.51145172,0.03354983,-18.51142,-0.009277386,0.046703405
-0.8,0,0.0003,0,18.49365616,0.03328988,-18.493624,-0.008008193,0.046637094
-0.8,0,0.00035,0,18.47585869,0.0330243,-18.475828,-0.006737382,0.046572875
-0.8,0,0.0004,0,18.45807838,0.03278054,-18.458048,-0.005473631,0.04651081
-0.8,0,0.00045,0,18.44029617,0.03253661,-18.440268,-0.004209922,0.046450958
-0.8,0,0.0005,0,18.42247963,0.03229468,-18.422451,-0.002947202,0.046393232
-0.8,0,0.00055,0,18.40473557,0.032048702,-18.404707,-0.001682115,0.046338138
-0.8,0,0.0006,0,18.38695335,0.031804685,-18.386927,-0.000417973,0.046285283
-0.8,0,0.00065,0,18.36917305,0.031560652,-18.369146,0.000846146,0.046234872
-0.8,0,0.0007,0,18.35139847,0.031320915,-18.351372,0.002116488,0.046186958
-0.8,0,0.00075,0,18.3336277,0.031075014,-18.333601,0.00339076,0.046141594
-0.8,0,0.0008,0,18.3158741,0.030823834,-18.315847,0.004703816,0.04609883
-0.8,0,0.00085,0,18.29812431,0.030582597,-18.298098,0.006000859,0.046058716
-0.8,0,0.0009,0,18.28037643,0.030345157,-18.28035,0.007290839,0.0460213
-0.8,0,0.00095,0,18.26263046,0.030107742,-18.262604,0.008580839,0.045986632
-0.8,0,0.001,0,18.24489212,0.029852198,-18.244865,0.009851147,0.045954756
-0.6,0,-0.001,0,14.06390858,0.04061573,-14.063798,-0.03819762,0.037221698
-0.6,0,-0.00095,0,14.04735851,0.040297322,-14.047253,-0.03691468,0.037109509
-0.6,0,-0.0009,0,14.03081036,0.039978843,-14.030708,-0.03563177,0.036998862
-0.6,0,-0.00085,0,14.01426125,0.039660368,-14.014163,-0.034348857,0.036889768
-0.6,0,-0.0008,0,13.99771309,0.039341893,-13.997619,-0.03306595,0.03678224
-0.6,0,-0.00075,0,13.98116398,0.039023418,-13.981073,-0.03178304,0.036676293
-0.6,0,-0.0007,0,13.96461487,0.038704943,-13.964528,-0.030500134,0.036571944
-0.6,0,-0.00065,0,13.94806767,0.03838647,-13.947984,-0.02921723,0.036469217
-0.6,0,-0.0006,0,13.93151855,0.038068,-13.931438,-0.027934328,0.036368137
-0.6,0,-0.00055,0,13.91497135,0.03774953,-13.914894,-0.026651429,0.036268732
-0.6,0,-0.0005,0,13.89842224,0.037431058,-13.898349,-0.025368528,0.036171038
-0.6,0,-0.00045,0,13.88187408,0.03711259,-13.8818035,-0.024085632,0.036075091
-0.6,0,-0.0004,0,13.86532688,0.036794122,-13.865259,-0.022802737,0.035980935
-0.6,0,-0.00035,0,13.84877872,0.036475655,-13.848714,-0.021519843,0.035888614
-0.6,0,-0.0003,0,13.83223248,0.036157187,-13.83217,-0.020236952,0.035798179
-0.6,0,-0.00025,0,13.81568432,0.035838723,-13.815624,-0.018954061,0.03570968
-0.6,0,-0.0002,0,13.79913616,0.035520256,-13.799079,-0.017671173,0.035623174
-0.6,0,-0.00015,0,13.78258991,0.035201795,-13.782535,-0.016388288,0.035538717
-0.6,0,-1.00E-04,0,13.76604176,0.03488333,-13.765989,-0.015105402,0.035456372
-0.6,0,-5.00E-05,0,13.74949551,0.034564868,-13.749445,-0.013822519,0.035376206
-0.6,0,3.12E-19,0,13.7329483,0.034246407,-13.7329,-0.012539638,0.035298294
-0.6,0,5.00E-05,0,13.7164011,0.033927947,-13.716354,-0.011256759,0.035222717
-0.6,0,0.0001,0,13.69985485,0.03360949,-13.69981,-0.009973882,0.035149564
-0.6,0,0.00015,0,13.6833086,0.03329103,-13.683265,-0.008691006,0.035078933
-0.6,0,0.0002,0,13.66676235,0.032972574,-13.66672,-0.007408132,0.035010927
-0.6,0,0.00025,0,13.65021515,0.032654118,-13.650175,-0.006125261,0.034945655
-0.6,0,0.0003,0,13.6336689,0.03233566,-13.63363,-0.00484239,0.034883226
-0.6,0,0.00035,0,13.6171236,0.03201721,-13.617085,-0.003559522,0.034823751
-0.6,0,0.0004,0,13.60057735,0.031698756,-13.60054,-0.002276656,0.034767333
-0.6,0,0.00045,0,13.58403301,0.031380303,-13.583996,-0.000993791,0.034714075
-0.6,0,0.0005,0,13.56748581,0.03106185,-13.567451,0.000289071,0.034664076
-0.6,0,0.00055,0,13.55094147,0.0307434,-13.550906,0.001571932,0.034617429
-0.6,0,0.0006,0,13.53439617,0.03042495,-13.534361,0.002854791,0.034574226
-0.6,0,0.00065,0,13.51784992,0.030106504,-13.517816,0.004137648,0.034534556
-0.6,0,0.0007,0,13.50130558,0.029788055,-13.501271,0.005420503,0.034498505
-0.6,0,0.00075,0,13.48475933,0.02946961,-13.484726,0.006703356,0.034466157
-0.6,0,0.0008,0,13.46821594,0.029151164,-13.468182,0.007986207,0.03443759
-0.6,0,0.00085,0,13.45167065,0.028832704,-13.451636,0.009268962,0.034412873
-0.6,0,0.0009,0,13.4351244,0.0285143,-13.435091,0.010551823,0.034392058
-0.6,0,0.00095,0,13.41858101,0.028195858,-13.418547,0.011834667,0.034375176
-0.6,0,0.001,0,13.40203667,0.027877418,-13.402001,0.013117508,0.034362235
-0.4,0,-0.001,0,9.485868454,0.028106047,-9.485768,-0.033292625,0.025617933
-0.4,0,-0.00095,0,9.469323158,0.027800532,-9.469229,-0.032017898,0.025490996
-0.4,0,-0.0009,0,9.452778816,0.027494997,-9.452688,-0.030743195,0.025366339
-0.4,0,-0.00085,0,9.436233521,0.027189508,-9.436148,-0.029468516,0.025243939
-0.4,0,-0.0008,0,9.419689178,0.02688402,-9.419608,-0.02819384,0.02512379
-0.4,0,-0.00075,0,9.403143883,0.026578499,-9.403068,-0.026919128,0.025005898
-0.4,0,-0.0007,0,9.386598587,0.026273012,-9.386527,-0.025644457,0.024890275
-0.4,0,-0.00065,0,9.370054245,0.025967566,-9.369987,-0.024369817,0.024776937
-0.4,0,-0.0006,0,9.353510857,0.02566208,-9.353447,-0.02309515,0.024665904
-0.4,0,-0.00055,0,9.336965561,0.025356593,-9.336906,-0.021820484,0.024557201
-0.4,0,-0.0005,0,9.320422173,0.025051106,-9.320366,-0.02054582,0.024450858
-0.4,0,-0.00045,0,9.303877831,0.02474562,-9.303825,-0.019271158,0.024346915
-0.4,0,-0.0004,0,9.287335396,0.024440134,-9.287286,-0.017996497,0.024245422
-0.4,0,-0.00035,0,9.270792007,0.024134649,-9.270745,-0.01672184,0.024146444
-0.4,0,-0.0003,0,9.254247665,0.023829164,-9.254205,-0.015447184,0.024050059
-0.4,0,-0.00025,0,9.237706184,0.02352368,-9.237665,-0.014172529,0.02395636
-0.4,0,-0.0002,0,9.221162796,0.023218196,-9.221125,-0.012897876,0.023865452
-0.4,0,-0.00015,0,9.204620361,0.022912713,-9.204584,-0.011623226,0.023777449
-0.4,0,-1.00E-04,0,9.188076973,0.02260723,-9.188044,-0.010348578,0.023692478
-0.4,0,-5.00E-05,0,9.171535492,0.022301747,-9.171504,-0.009073932,0.023610675
-0.4,0,3.12E-19,0,9.154993057,0.021996263,-9.1549635,-0.007799287,0.023532197
-0.4,0,5.00E-05,0,9.138451576,0.021690782,-9.138423,-0.006524645,0.023457223
-0.4,0,0.0001,0,9.121910095,0.0213853,-9.121883,-0.005250005,0.023385957
-0.4,0,0.00015,0,9.105368614,0.02107982,-9.105343,-0.003975367,0.023318631
-0.4,0,0.0002,0,9.088827133,0.020774338,-9.088802,-0.002700731,0.023255487
-0.4,0,0.00025,0,9.072284698,0.020468859,-9.072262,-0.001426097,0.023196772
-0.4,0,0.0003,0,9.055744171,0.02016338,-9.055722,-0.000151466,0.02314272
-0.4,0,0.00035,0,9.039203644,0.0198579,-9.039182,0.001123164,0.023093555
-0.4,0,0.0004,0,9.022662163,0.01955242,-9.022641,0.002397791,0.023049487
-0.4,0,0.00045,0,9.006122589,0.019246943,-9.006102,0.003672416,0.023010718
-0.4,0,0.0005,0,8.989582062,0.018941466,-8.989561,0.004947039,0.022977441
-0.4,0,0.00055,0,8.973042488,0.018635988,-8.973021,0.00622166,0.022949834
-0.4,0,0.0006,0,8.956501961,0.018330527,-8.95648,0.007496225,0.022928042
-0.4,0,0.00065,0,8.939963341,0.018025052,-8.93994,0.008770841,0.022912146
-0.4,0,0.0007,0,8.923422813,0.017719576,-8.9234,0.010045455,0.022902147
-0.4,0,0.00075,0,8.906884193,0.017414099,-8.906859,0.011320065,0.022897967
-0.4,0,0.0008,0,8.89034462,0.017108625,-8.890319,0.012594674,0.02289947
-0.4,0,0.00085,0,8.873806,0.01680315,-8.873779,0.013869279,0.022906489
-0.4,0,0.0009,0,8.85726738,0.01649767,-8.857239,0.015143937,0.022918852
-0.4,0,0.00095,0,8.840727806,0.016192194,-8.840698,0.016418539,0.022936396
-0.4,0,0.001,0,8.824191093,0.015886722,-8.824159,0.01769314,0.022958976
-0.2,0,-0.001,0,4.908404827,0.017107962,-4.908287,-0.029393287,0.014607817
-0.2,0,-0.00095,0,4.891856194,0.01680245,-4.8917465,-0.028118595,0.014367052
-0.2,0,-0.0009,0,4.875308514,0.016496936,-4.8752065,-0.026843911,0.014136116
-0.2,0,-0.00085,0,4.85875988,0.016191507,-4.858666,-0.025569156,0.01391856
-0.2,0,-0.0008,0,4.842212677,0.015885977,-4.842126,-0.024294468,0.013717659
-0.2,0,-0.00075,0,4.825665951,0.015580501,-4.825586,-0.023019737,0.013534817
-0.2,0,-0.0007,0,4.809118748,0.015275002,-4.8090453,-0.02174506,0.013369121
-0.2,0,-0.00065,0,4.792572498,0.014969499,-4.7925053,-0.02047034,0.013217385
-0.2,0,-0.0006,0,4.776025772,0.014664036,-4.7759647,-0.019195627,0.013075142
-0.2,0,-0.00055,0,4.75948,0.01435854,-4.7594247,-0.017920988,0.012939447
-0.2,0,-0.0005,0,4.742934227,0.014053023,-4.742884,-0.016646313,0.012808966
-0.2,0,-0.00045,0,4.726389408,0.013747498,-4.726344,-0.015371597,0.01268317
-0.2,0,-0.0004,0,4.709844589,0.01344201,-4.709804,-0.01409692,0.012561895
-0.2,0,-0.00035,0,4.693299294,0.013136506,-4.6932635,-0.012822229,0.012445137
-0.2,0,-0.0003,0,4.676755428,0.01283104,-4.6767235,-0.011547575,0.012332952
-0.2,0,-0.00025,0,4.660211086,0.012525553,-4.660183,-0.01027291,0.012225429
-0.2,0,-0.0002,0,4.643667698,0.012220067,-4.643643,-0.008998249,0.012122711
-0.2,0,-0.00015,0,4.627123833,0.011914582,-4.6271024,-0.007723592,0.01202503
-0.2,0,-1.00E-04,0,4.610581398,0.011609098,-4.6105623,-0.006448938,0.011932726
-0.2,0,-5.00E-05,0,4.594038486,0.011303615,-4.594022,-0.005174289,0.011846239
-0.2,0,3.12E-19,0,4.577496529,0.010998132,-4.5774817,-0.003899644,0.011766099
-0.2,0,5.00E-05,0,4.560955048,0.01069265,-4.5609417,-0.002625003,0.011692978
-0.2,0,0.0001,0,4.544413567,0.010387169,-4.544401,-0.001350366,0.011627744
-0.2,0,0.00015,0,4.527872086,0.01008169,-4.527861,-7.57E-05,0.01157136
-0.2,0,0.0002,0,4.511331081,0.00977621,-4.5113206,0.001198896,0.011524744
-0.2,0,0.00025,0,4.494791031,0.009470733,-4.4947805,0.00247352,0.011488721
-0.2,0,0.0003,0,4.47825098,0.009165264,-4.47824,0.003748113,0.011464021
-0.2,0,0.00035,0,4.461711407,0.008859788,-4.4617,0.005022727,0.011451073
-0.2,0,0.0004,0,4.44517231,0.008554312,-4.4451594,0.006297337,0.011449735
-0.2,0,0.00045,0,4.42863369,0.008248835,-4.4286194,0.007571969,0.011459426
-0.2,0,0.0005,0,4.412095547,0.007943361,-4.4120793,0.00884657,0.011479488
-0.2,0,0.00055,0,4.395557404,0.007637888,-4.395539,0.010121166,0.011509378
-0.2,0,0.0006,0,4.379019737,0.007332416,-4.3789988,0.011395757,0.011548688
-0.2,0,0.00065,0,4.362482548,0.007026946,-4.362458,0.012670344,0.011597101
-0.2,0,0.0007,0,4.345945835,0.006721476,-4.345918,0.013944924,0.011654333
-0.2,0,0.00075,0,4.329409122,0.006416008,-4.3293777,0.0152195,0.011720091
-0.2,0,0.0008,0,4.31287384,0.00611054,-4.3128376,0.016494071,0.011794045
-0.2,0,0.00085,0,4.296338081,0.005805074,-4.296297,0.017768636,0.011875827
-0.2,0,0.0009,0,4.279802799,0.005499608,-4.279757,0.019043196,0.011965047
-0.2,0,0.00095,0,4.263267994,0.005194144,-4.2632165,0.020317752,0.012061316
-0.2,0,0.001,0,4.246734142,0.004888712,-4.2466764,0.0215923,0.012164267
