Input1,Input2,Input3,Input4,Output1,Output2,Output3,Output4,Output5
-0.6,0.00065,0.0004,0.00065,18.93766594,9.305346,-13.643887,9.2676935,0.110677745
-0.6,-0.0006,5.00E-05,-0.0003,16.7140255,-8.52669,-13.720689,-4.289164,0.085987609
-0.6,-0.0003,-0.00035,-0.0004,15.54415894,-4.2434335,-13.813949,-5.7261653,0.069663573
-0.6,-0.001,0.00095,0.00025,19.97112083,-14.240587,-13.53668,3.5790524,0.121816299
-0.6,0.0003,-0.0006,0.00055,16.59551811,4.3177953,-13.988378,7.8162084,0.081777665
-0.6,-0.00025,-0.0007,-0.0009,19.2321434,-3.5271468,-13.851851,-12.867042,0.112560215
-0.6,-3.12E-19,-0.00065,0.0002,14.25987244,0.038086046,-13.9775305,2.823325,0.044116122
-0.6,0.00095,-0.0009,0.001,24.20884705,13.59458,-14.101539,14.226817,0.158420379
-0.6,-0.0007,-0.00055,0.00075,20.27903175,-9.951503,-14.082507,10.671914,0.121495916
-0.6,-0.0001,-5.00E-05,-0.00085,18.30519104,-1.3910211,-13.631992,-12.137291,0.104053562
-0.6,-0.0005,-0.0002,-0.001,21.01829338,-7.0974584,-13.691903,-14.280284,0.131066275
-0.6,-0.00075,0.0008,-0.0002,17.44155884,-10.6717615,-13.499491,-2.843452,0.096054487
-0.6,0.00045,0.00085,0.0004,15.99343681,6.448949,-13.474254,5.7136292,0.078802714
-0.6,0.00025,0.0001,-0.00065,16.84120941,3.6017048,-13.583525,-9.281266,0.088155042
-0.6,0.0005,-0.00075,0.00035,16.48719788,7.1727576,-13.99225,4.9594526,0.080724396
-0.6,-0.0007,-5.00E-05,0.00065,19.44427109,-9.9543915,-13.902296,9.258289,0.114150131
-0.6,-0.0008,-0.00065,0.00025,18.42139053,-11.3769245,-14.049803,3.5378313,0.102892758
-0.6,-0.001,0.0006,-0.0006,21.42070389,-14.237502,-13.526853,-8.5536175,0.135940485
-0.6,-0.00065,0.0004,0.0005,18.01987457,-9.243444,-13.727176,7.130163,0.100494266
-0.6,5.00E-05,0.0008,-0.0002,13.75250912,0.7428531,-13.434583,-2.8445861,0.042889535
-0.6,0.0009,-0.0005,-0.00035,19.51403618,12.879934,-13.773701,-5.01897,0.116035678
-0.6,-0.00075,-0.0006,-0.00025,17.92645454,-10.663049,-13.955323,-3.59251,0.098207092
-0.6,-0.0006,0.0003,0.0009,20.69569206,-8.530126,-13.815334,12.832971,0.127012954
-0.6,-0.00015,0.0007,-0.00015,13.82100105,-2.1101923,-13.491273,-2.1337116,0.043458277
-0.6,0.00025,0.00045,-0.0003,14.6303215,3.5988731,-13.519412,-4.280176,0.058543236
-0.6,-0.0002,0.0009,0.00085,18.42724228,-2.8263292,-13.576945,12.134316,0.105907836
-0.6,-0.0009,0.00075,5.00E-05,18.67309189,-12.812124,-13.565166,0.7211793,0.108303249
-0.6,0.00085,0.00065,3.12E-19,18.13006401,12.158366,-13.448917,0.002777159,0.103974309
-0.6,0.00095,5.00E-05,-0.0009,23.07086945,13.591071,-13.506417,-12.850078,0.150477095
-0.6,0.0002,-0.00055,0.00075,17.84589958,2.89035,-14.009492,10.670338,0.096715365
-0.6,0.00075,-0.0002,0.00055,19.17006683,10.736256,-13.819545,7.8258824,0.112029008
-0.6,0.00055,-0.00085,0.001,21.53914261,7.8861504,-14.117333,14.228288,0.134021353
-0.6,0.00065,-0.0009,-0.0005,18.20678711,9.315432,-13.904162,-7.168273,0.101402531
-0.6,0.0001,0.00055,-0.0007,16.80467033,1.458637,-13.439396,-9.982583,0.088971079
-0.6,-0.00095,-3.12E-19,-0.00075,22.02585411,-13.520227,-13.699145,-10.708645,0.140710843
-0.6,-0.00085,0.0002,0.0008,21.64077377,-12.096603,-13.853941,11.40454,0.135642443
-0.6,0.00035,0.0005,-0.00055,16.36805344,5.025817,-13.457831,-7.8448143,0.083413793
-0.6,-0.00055,-0.0008,0.00015,16.22407913,-7.808556,-14.064376,2.1072545,0.076564893
-0.6,-0.0004,-0.00035,-0.0004,15.99965,-5.6702895,-13.822057,-5.7260237,0.076042518
-0.6,0.00015,0.00095,0.0002,13.90783691,2.168097,-13.435933,2.8640847,0.046395427
-0.6,0.0008,0.00015,0.0003,18.32880402,11.447735,-13.662741,4.2689457,0.104459106
-0.6,-1.00E-04,-0.001,0.0001,14.22264862,-1.386366,-14.0866785,1.3882382,0.041152445
-0.6,3.12E-19,1.00E-04,0.00045,15.18477821,0.03293286,-13.766294,6.4082427,0.064682061
-0.6,0.00045,0.00025,-0.00045,16.32375145,6.4541063,-13.547221,-6.4251184,0.082149826
-0.6,0.0007,0.00085,0.0004,17.71934319,10.016153,-13.453992,5.7133093,0.099206445
-0.6,-5.00E-05,-0.0004,-0.00085,18.35433769,-0.67536163,-13.7437525,-12.146392,0.103853537
-0.6,0.0004,0.00035,-0.001,20.42235374,5.7410626,-13.43694,-14.267492,0.126416121
-0.6,-0.00025,-0.0001,-5.00E-05,14.24298954,-3.5320904,-13.7788725,-0.72783756,0.047572095
-0.6,0.0003,-0.00015,0.00095,19.87292099,4.3144193,-13.898581,13.533227,0.118912886
-0.6,-0.0005,-0.0003,-0.0008,19.24058914,-7.097028,-13.754536,-11.430014,0.113341157
-0.6,0.001,-0.00045,-1.00E-04,19.9205246,14.306145,-13.785978,-1.4520253,0.120233215
-0.6,-0.00045,-0.00025,-0.00065,17.78414726,-6.384058,-13.756093,-9.289219,0.097923081
-0.6,0.0006,-0.00095,-0.00095,21.22993279,8.603264,-13.858311,-13.588269,0.131891719
-0.6,-0.0003,-0.0007,0.0006,16.99706268,-4.2427654,-14.0775,8.5277815,0.086070548
-0.6,-0.00035,0.001,0.0007,17.54387474,-4.966946,-13.533864,9.997576,0.096559423
-0.6,-0.00025,-0.0004,0.0001,14.41017342,-3.5304193,-13.900302,1.4038669,0.049186017
-0.6,0.0003,0.0004,0.00065,17.07089424,4.311254,-13.6722555,9.268115,0.090282146
-0.6,0.0006,-0.00095,0.0003,17.00493431,8.6010065,-14.042938,4.2410364,0.086682366
-0.6,-3.12E-19,0.00095,-0.0008,17.51644516,0.029399475,-13.300373,-11.398469,0.097821366
-0.6,0.0005,0.00015,-0.0006,17.5641346,7.168466,-13.5541,-8.567283,0.096423305
-0.6,-0.0001,0.00085,0.0006,16.09068108,-1.3988421,-13.548409,8.567022,0.079565835
-0.6,-0.0002,-0.00015,-0.00045,15.42451954,-2.8177893,-13.732275,-6.4343204,0.068553566
-0.6,-0.0009,-0.00025,0.0004,19.77113152,-12.806552,-13.947756,5.6877065,0.117569824
-0.6,0.00045,0.001,-0.00035,15.60911179,6.4490976,-13.31382,-4.979529,0.075361069
-0.6,-0.00095,0.0003,0.001,24.04842949,-13.524611,-13.858547,14.260173,0.157431522
-0.6,-0.00055,-0.0006,0.0005,17.57486916,-7.8104157,-14.04991,7.1044693,0.093218613
-0.6,0.0007,0.0007,-0.0003,17.26849174,10.0181465,-13.400211,-4.2745633,0.094706089
-0.6,-0.0005,-0.00085,0.00015,15.90374279,-7.094799,-14.076865,2.1058872,0.071992093
-0.6,0.00035,0.0008,-0.00055,16.28221893,5.023889,-13.358562,-7.83709,0.083228011
-0.6,-0.0004,-0.0007,5.00E-05,15.12359047,-5.6687164,-14.004348,0.68328,0.060906557
-0.6,0.00065,-0.001,0.00025,17.22063637,9.314849,-14.048043,3.5265286,0.089329628
-0.6,-0.00035,0.0002,-5.00E-05,14.57674599,-4.9608183,-13.687712,-0.7199799,0.055525738
-0.6,-0.0008,-3.12E-19,0.00095,22.51960373,-11.3822155,-13.938228,13.538964,0.143395687
-0.6,-0.0006,-0.00055,3.12E-19,16.35935593,-8.523338,-13.963545,-0.025691733,0.079229084
-0.6,-0.00065,-0.00075,-0.001,21.9641571,-9.234402,-13.88606,-14.294313,0.139033979
-0.6,0.0009,0.0005,0.00085,22.31939697,12.871918,-13.620088,12.122805,0.14321952
-0.6,0.00075,-0.0008,0.0002,17.84270287,10.740548,-13.966372,2.8183558,0.097308073
-0.6,-0.001,-0.0001,-0.0002,20.04332161,-14.233567,-13.817566,-2.8662076,0.121032965
-0.6,-0.00085,0.00025,-1.00E-04,18.33457565,-12.095411,-13.704363,-1.4311236,0.104180663
-0.6,-0.00045,-0.0009,-0.0007,18.33231735,-6.379903,-13.963791,-10.019144,0.102574064
-0.6,0.00055,0.0009,0.00035,16.36257362,7.875551,-13.442217,5.00163,0.083739738
-0.6,5.00E-05,0.00055,-0.00015,13.71283913,0.7443715,-13.5246935,-2.137882,0.039903376
-0.6,0.0008,-0.0005,-0.0005,19.28071404,11.453253,-13.759645,-7.1582866,0.113676792
-0.6,-0.0003,5.00E-05,0.0008,18.4408493,-4.2478056,-13.8589,11.399648,0.104153525
-0.6,-5.00E-05,-0.00065,-0.0004,15.04495144,-0.6744298,-13.892948,-5.734258,0.06079608
-0.6,0.00025,0.0006,-0.00095,19.37385178,3.5990295,-13.373762,-13.54753,0.11669135
-0.6,0.00095,-0.0002,-0.00075,22.01978493,13.592348,-13.611301,-10.716876,0.140740207
-0.6,0.0002,-0.00035,0.0007,17.37250137,2.8891366,-13.935924,9.962263,0.091777404
-0.6,0.001,-0.0003,-0.00065,21.85165596,14.306287,-13.655113,-9.293166,0.139046434
-0.6,-0.00075,-5.00E-05,-0.00085,21.17373657,-10.66588,-13.684698,-12.136522,0.132541663
-0.6,0.00015,-0.00045,0.00075,17.72290802,2.1762774,-13.980455,10.672964,0.095589151
-0.6,0.0004,0.00045,0.00055,16.74183846,5.737912,-13.632829,7.8429265,0.086731557
-0.6,-0.00015,1.00E-04,-0.0009,18.81106949,-2.1053398,-13.579026,-12.846554,0.109724578
-0.6,1.00E-04,0.00075,0.0009,18.76932526,1.4550078,-13.609608,12.843251,0.109420194
-0.6,-0.0007,0.00065,0.00045,18.0695858,-9.958334,-13.641131,6.4234757,0.101744879
-0.6,0.00085,0.00035,-0.00025,18.5253067,12.160725,-13.511254,-3.5706866,0.107462235
-0.4,0.0009,0.0005,0.00075,19.01078224,12.860318,-9.027327,10.701843,0.131459715
-0.4,-3.12E-19,0.0003,0.00085,15.20794487,0.019246316,-9.18145,12.123621,0.098197007
-0.4,-0.00095,0.0001,0.0009,20.85684204,-13.535566,-9.33229,12.833733,0.145509079
-0.4,-0.001,0.0007,-0.00065,19.1885376,-14.250695,-8.908621,-9.260352,0.133537291
-0.4,0.00075,-0.0007,0.00065,17.00909615,10.727219,-9.421693,9.244881,0.113143046
-0.4,-0.00065,0.00055,-0.00055,15.06966496,-9.25521,-8.944556,-7.83778,0.098082975
-0.4,0.00015,-0.00085,-0.001,17.17702675,2.1686087,-9.276076,-14.293417,0.115023808
-0.4,0.0005,-0.00015,-0.0005,13.59749508,7.157567,-9.089994,-7.1437464,0.083414354
-0.4,-0.00085,-0.00035,0.00095,20.48501778,-12.105896,-9.4804125,13.535325,0.142066388
-0.4,-0.00025,-0.0006,0.00055,12.77208233,-3.5419667,-9.455126,7.8218393,0.073137887
-0.4,-0.0006,0.00085,-0.0007,15.81655407,-8.54352,-8.819068,-9.969739,0.105027448
-0.4,-0.00035,-0.00095,-0.0002,11.07350063,-4.965762,-9.468116,-2.884163,0.053760532
-0.4,0.0002,-0.00045,0.0007,13.99174976,2.8776543,-9.391101,9.964707,0.085934584
-0.4,-0.0005,-5.00E-05,3.12E-19,11.63784409,-7.111631,-9.212169,-0.008486507,0.062396277
-0.4,0.0004,-0.0002,-0.00095,17.28297615,5.731793,-9.04812,-13.563897,0.116668941
-0.4,-0.0009,0.00015,-0.00075,19.00242615,-12.820331,-9.067639,-10.7009,0.131451629
-0.4,-0.0003,-0.00075,0.0005,12.60384083,-4.254402,-9.501417,7.104923,0.071071215
-0.4,0.00095,0.0008,-0.00085,20.16050911,13.573863,-8.687383,-12.11304,0.141865204
-0.4,-0.0001,0.00065,0.00045,11.16045952,-1.4092255,-9.0146265,6.4270096,0.058443394
-0.4,1.00E-04,-0.0008,0.00015,9.775643349,1.4534934,-9.43366,2.111071,0.033603064
-0.4,-0.0007,0.00095,5.00E-05,13.38890839,-9.971454,-8.905028,0.73038363,0.082348596
-0.4,0.00035,-0.00025,0.0003,11.35702801,5.016949,-9.253577,4.2642245,0.05888062
-0.4,0.0003,0.00025,-0.0008,15.11575794,4.301863,-8.929572,-11.412399,0.098233443
-0.4,0.00065,-1.00E-04,-0.00025,13.49110222,9.297207,-9.098228,-3.576873,0.082587528
-0.4,0.00055,0.0002,-0.00015,12.16125965,7.8682923,-9.021905,-2.1427615,0.069583632
-0.4,0.0007,-0.001,-5.00E-05,13.77109909,10.016024,-9.421465,-0.7472778,0.083883229
-0.4,5.00E-05,0.0009,-0.0004,10.49964905,0.73030406,-8.794024,-5.6898518,0.052258013
-0.4,0.001,0.00075,-0.00035,17.49022102,14.286589,-8.773803,-4.9821277,0.119626835
-0.4,-0.0008,-0.0009,0.0004,15.92526627,-11.387893,-9.576922,5.675611,0.103067835
-0.4,-0.00015,0.00045,-0.00045,11.21487427,-2.120425,-8.9517565,-6.4143014,0.059596966
-0.4,0.0008,0.001,0.001,20.34526825,11.430247,-8.907038,14.280899,0.142942737
-0.4,0.00025,-0.00055,-0.0003,10.83415604,3.5926402,-9.272216,-4.300918,0.052098494
-0.4,-0.00075,0.0004,-0.0006,16.37628365,-10.681269,-8.994918,-8.554802,0.109435727
-0.4,-0.0004,0.00035,0.0002,11.10523891,-5.687437,-9.101291,2.8541014,0.057091046
-0.4,0.0006,0.0006,0.0001,12.46046066,8.578959,-8.922491,1.4330649,0.073407121
-0.4,-0.00045,3.12E-19,-0.0009,16.96975136,-6.397988,-9.058476,-12.844541,0.114124183
-0.4,-0.0002,-0.00065,0.00025,10.45639992,-2.8278577,-9.423224,3.5415196,0.04542427
-0.4,-5.00E-05,-0.0004,0.0008,14.79227734,-0.6898451,-9.409682,11.3926935,0.093428788
-0.4,0.00045,-0.0005,0.0006,14.2218914,6.445169,-9.372523,8.53685,0.088248502
-0.4,0.00085,5.00E-05,0.00035,15.98920155,12.149622,-9.121086,4.9846797,0.105419281
-0.4,-0.00055,-0.0003,-1.00E-04,12.22615147,-7.823467,-9.284149,-1.4410863,0.06852878
-0.4,0.0009,0.00055,-0.00085,19.73045921,12.861872,-8.774149,-12.119305,0.138057898
-0.4,-0.0007,-0.0003,-0.00075,17.28215599,-9.963574,-9.2002325,-10.712415,0.116327846
-0.4,0.00015,-0.00085,-0.0004,11.19314003,2.1678133,-9.3648,-5.7347608,0.055805817
-0.4,0.00075,1.00E-04,0.00015,14.21352863,10.722437,-9.083095,2.133337,0.089593352
-0.4,-0.0006,-0.00035,-1.00E-04,12.70954609,-8.536614,-9.304757,-1.442311,0.073529897
-0.4,0.0005,0.0004,0.0007,15.27855968,7.153007,-9.085526,9.986095,0.09931654
-0.4,0.00055,-0.0002,-0.0007,15.62817478,7.871696,-9.072893,-9.997943,0.102069713
-0.4,0.00085,0.00025,-0.0008,18.89007759,12.15008,-8.8848505,-11.413589,0.130785167
-0.4,-0.00055,0.0005,0.0001,12.05077362,-7.828474,-9.049083,1.4318608,0.068114285
-0.4,-0.001,0.00035,-0.00045,18.06009483,-14.24859,-9.053978,-6.4164014,0.123692564
-0.4,0.00095,-0.0004,-0.00025,16.7754631,13.580071,-9.17308,-3.5850258,0.112167084
-0.4,0.001,-0.00075,-0.00035,17.76267433,14.295967,-9.270007,-5.0204453,0.120332419
-0.4,-0.0005,0.00085,-5.00E-05,11.42256546,-7.1169724,-8.90705,-0.69866776,0.062337519
-0.4,0.0004,5.00E-05,0.00025,11.36100674,5.7285423,-9.142876,3.5586662,0.059767227
-0.4,-0.0004,0.0002,0.0008,15.7439537,-5.6874976,-9.239666,11.408463,0.102530442
-0.4,0.0007,-3.12E-19,-0.00055,15.59455395,10.010576,-9.016719,-7.8534884,0.102332374
-0.4,-0.00095,0.0003,0.00035,17.10271263,-13.53553,-9.184765,4.9932246,0.114872671
-0.4,-1.00E-04,0.00045,0.00065,13.07674408,-1.4082563,-9.1103735,9.274651,0.078350025
-0.4,0.0006,-0.00015,-0.0002,12.85226154,8.583988,-9.126227,-2.8649168,0.076087859
-0.4,-0.00065,-0.00055,0.0005,15.02265358,-9.249709,-9.463728,7.1106153,0.095128314
-0.4,-0.0002,-0.0009,-0.00095,16.71665573,-2.82525,-9.328473,-13.581021,0.110873292
-0.4,0.00035,-0.001,0.00045,12.51731014,5.0214787,-9.523868,6.3846483,0.070178658
-0.4,0.00025,0.00015,-0.0009,16.0599041,3.5892053,-8.95193,-12.84138,0.106510811
-0.4,-0.00045,-0.00095,-0.001,18.24257469,-6.3922195,-9.357951,-14.295446,0.123983515
-0.4,0.00045,0.0009,-0.0006,13.80858612,6.4377894,-8.731929,-8.543147,0.087103752
-0.4,0.0003,0.00065,0.00095,16.86183929,4.2976003,-9.056069,13.558757,0.113368565
-0.4,-0.00015,-0.0008,-0.0005,11.97044563,-2.112786,-9.357868,-7.1594696,0.065164551
-0.4,0.00065,-0.0001,5.00E-05,13.0579834,9.29683,-9.142594,0.7020348,0.078206224
-0.4,-0.00075,-0.0005,0.00055,16.27199936,-10.67707,-9.46272,7.825286,0.106443189
-0.4,-0.0009,-0.00045,0.0002,16.14934921,-12.817282,-9.406614,2.83449,0.105680548
-0.4,-0.0003,-5.00E-05,0.0004,11.67216492,-4.2584896,-9.255061,5.6963625,0.062400216
-0.4,-0.00025,-0.00065,-0.00065,13.61308002,-3.5404074,-9.2942,-9.295123,0.082676307
-0.4,0.0008,0.0006,0.00075,18.0646553,11.432648,-9.002376,10.7043705,0.123641509
-0.4,5.00E-05,0.00075,0.0003,9.949315071,0.7304614,-8.947162,4.2899394,0.043149978
-0.4,-5.00E-05,0.00095,0.0009,15.69395065,-0.6981994,-8.977889,12.853408,0.103328891
-0.4,-0.00085,0.0008,-0.0003,15.63145065,-12.110731,-8.915094,-4.2653866,0.103251102
-0.4,-0.00035,0.001,0.00085,15.900527,-4.9789834,-8.978352,12.141897,0.10500336
-0.4,0.0002,-0.0006,-0.00015,9.986858368,2.8793652,-9.315002,-2.162712,0.039134621
-0.4,-0.0008,0.0007,0.001,20.42515373,-11.398818,-9.136396,14.275156,0.142548281
-0.4,0.0001,-0.00025,0.0006,12.72488117,1.4496841,-9.318277,8.543462,0.07364198
-0.4,3.12E-19,-0.0007,3.12E-19,9.386598587,0.026273012,-9.386527,-0.025644457,0.024890275
-0.4,-0.0004,-0.00075,0.0005,13.160182,-5.681251,-9.509551,7.1050844,0.076817419
-0.4,0.0008,-0.0001,-0.00065,17.27685928,11.438396,-9.02688,-9.282695,0.116888212
-0.4,-0.0009,0.00055,0.001,21.27656364,-12.824993,-9.194154,14.271625,0.149350736
-0.4,0.00075,-0.0008,-0.0004,15.31244087,10.728772,-9.299479,-5.734457,0.098744261
-0.4,-0.00035,0.0009,-0.0002,10.54745007,-4.9769115,-8.856127,-2.8369126,0.052576414
-0.4,-0.00075,-0.00025,-0.00035,14.98558426,-10.677447,-9.246909,-5.0054493,0.096102057
-0.4,-0.0006,0.0008,0.00055,14.70116997,-8.544434,-9.020469,7.8580017,0.093935461
-0.4,0.00085,0.00025,-0.001,20.72659492,12.150583,-8.855271,-14.266718,0.145817265
-0.4,1.00E-04,0.00045,0.00065,13.06930065,1.4453474,-9.09411,9.274415,0.078447114
-0.4,-0.0005,-0.00015,-0.0008,16.25792503,-7.110564,-9.12695,-11.421855,0.107723232
-0.4,0.001,0.0004,0.00015,17.0023098,14.288135,-8.963531,2.14076,0.114855789
-0.4,0.0007,0.0006,0.00085,18.13083458,10.005655,-9.025297,12.130872,0.124203525
-0.4,0.0006,-3.12E-19,-0.00095,18.38282776,8.584451,-8.965696,-13.559198,0.1261539
-0.4,0.0009,-0.00035,0.0006,18.01942825,12.86559,-9.286322,8.540526,0.12228637
-0.4,-0.001,0.0003,3.12E-19,16.92653084,-14.248561,-9.137067,0.001024207,0.113299548
-0.4,-3.12E-19,-0.00055,0.00095,16.51802635,0.024331741,-9.477429,13.528597,0.108777984
-0.4,0.0004,0.00085,0.0001,10.6425066,5.723706,-8.856048,1.4396366,0.053644083
-0.4,0.0003,-5.00E-05,0.0008,15.30828857,4.3019843,-9.265442,11.4012375,0.098815541
-0.4,0.00095,-0.0002,0.00075,19.60022545,13.578211,-9.254826,10.684065,0.135670909
-0.4,0.0002,1.00E-04,0.0004,11.1687479,2.874506,-9.164781,5.6995554,0.057233006
-0.4,0.00035,0.00035,-0.00015,10.51212692,5.0136847,-8.9885435,-2.1386561,0.050546422
-0.4,-0.0001,5.00E-05,-0.0007,13.54841709,-1.4043728,-9.043046,-9.990529,0.083162415
-0.4,-0.00045,-0.0004,-5.00E-05,11.32431984,-6.396051,-9.316489,-0.730604,0.057947977
-0.4,0.00065,-0.0005,-0.0006,15.63175774,9.300305,-9.178792,-8.57939,0.101887772
-0.4,5.00E-05,0.001,-1.00E-04,8.947033882,0.7293546,-8.805305,-1.4085698,0.026636366
-0.4,-0.00015,-0.00065,0.0007,13.91598129,-2.115038,-9.485723,9.960031,0.084626868
-0.4,0.00015,0.00075,-0.00045,11.11945152,2.1580462,-8.828121,-6.406974,0.059439601
-0.4,-0.0008,-0.0007,0.0003,15.42660999,-11.388923,-9.49597,4.2543244,0.098875987
-0.4,-0.00065,-0.0006,-0.0009,18.35482979,-9.248278,-9.273225,-12.859878,0.125222222
-0.4,-0.00025,0.00065,5.00E-05,9.67135334,-3.5488775,-8.967665,0.72217655,0.03846915
-0.4,-0.0002,0.00095,-0.0003,10.19191837,-2.8369708,-8.8126,-4.2620287,0.048175853
-0.4,-0.0003,0.0007,-0.00025,10.49805832,-4.262272,-8.910828,-3.5551963,0.051380492
-0.4,0.00025,-0.00085,0.0002,10.49285126,3.5939298,-9.445399,2.82277,0.045893705
-0.4,0.0005,-0.00095,0.00025,12.38419437,7.1616015,-9.465551,3.5331392,0.069114548
-0.4,-0.00085,-0.0009,-0.00075,18.71021843,-12.100497,-9.410916,-10.727764,0.127981309
-0.4,0.00045,-0.00045,0.0009,17.15198898,6.4447584,-9.400363,12.817527,0.114648295
-0.4,-0.00055,0.0002,-0.00055,14.30956173,-7.8261905,-9.052204,-7.8467765,0.090566985
-0.4,-0.00095,-0.0003,0.00045,17.67647171,-13.532134,-9.39804,6.404364,0.1190378
-0.4,-0.0007,-0.001,0.00035,14.69212818,-9.960228,-9.59447,4.959702,0.091641484
-0.4,0.00055,0.0005,-0.0005,13.8339901,7.8669734,-8.870907,-7.127203,0.086886848
-0.4,-5.00E-05,0.00015,-0.00085,15.10849571,-0.691425,-8.983719,-12.127711,0.097818435
-0.2,0.00065,-1.00E-04,-0.0005,12.54366398,9.287803,-4.4837685,-7.1397514,0.090355271
-0.2,0.0005,0.00045,0.00095,15.98109341,7.142853,-4.5285096,13.559779,0.117315281
-0.2,-3.12E-19,-5.00E-05,-0.00075,11.60468006,0.012113588,-4.483114,-10.703744,0.082793694
-0.2,0.00095,0.0005,-0.00065,16.96670151,13.566649,-4.238697,-9.265443,0.125341155
-0.2,0.0006,0.001,-0.00055,12.31163597,8.567532,-4.1165566,-7.824816,0.089383648
-0.2,-0.0009,0.00015,-0.00015,13.79255486,-12.8333025,-4.578899,-2.1388347,0.100067384
-0.2,-0.00075,-0.00085,-0.00025,12.28536034,-10.686175,-4.8827066,-3.5909479,0.087583621
-0.2,0.00075,-0.0003,0.0007,15.38071823,10.715393,-4.719297,9.973719,0.112438394
-0.2,0.0002,-0.0009,0.0001,5.826502323,2.8700213,-4.8737345,1.3992208,0.029494074
-0.2,-0.00035,-0.00075,0.001,15.89653587,-4.9804177,-5.002002,14.243429,0.115733425
-0.2,-0.00025,-0.00055,0.00065,11.04748344,-3.5537775,-4.875913,9.254352,0.077371523
-0.2,-0.00085,0.0007,0.0003,13.61288738,-12.123561,-4.4594507,4.294562,0.098927835
-0.2,-0.0008,0.0008,-0.0003,12.92784214,-11.409814,-4.3335543,-4.2621074,0.093934713
-0.2,0.0008,-0.0007,0.0004,13.639925,11.43132,-4.8031726,5.6834846,0.098498107
-0.2,0.00055,0.0009,3.12E-19,8.922462463,7.8533044,-4.2350464,0.018398546,0.061819791
-0.2,1.00E-04,-0.0002,-0.0007,11.06792927,1.4399507,-4.5319967,-9.9943285,0.078321378
-0.2,0.00085,-0.00025,0.00085,17.78963852,12.142578,-4.716819,12.115307,0.131231624
-0.2,-5.00E-05,0.00055,0.00075,11.64133167,-0.7066631,-4.5105577,10.708693,0.083092354
-0.2,-0.0003,0.0002,0.0006,10.62589931,-4.2717214,-4.624479,8.56016,0.074520788
-0.2,-0.00045,-0.00015,0.00035,9.38990593,-6.4095635,-4.715477,4.9851894,0.064046017
-0.2,-0.00055,0.00095,-0.0009,15.59661961,-7.8429856,-4.174857,-12.818451,0.11484278
-0.2,0.0007,0.00035,-5.00E-05,10.94499493,9.997655,-4.397398,-0.7090231,0.077842086
-0.2,0.00035,0.0006,0.00025,7.553352833,5.000957,-4.3875203,3.5767634,0.049448685
-0.2,-0.00095,-0.00095,-1.00E-04,14.49134541,-13.540372,-4.954247,-1.4535732,0.104849882
-0.2,-0.0001,-0.00045,0.0005,8.704372406,-1.4136857,-4.808437,7.1166377,0.057982921
-0.2,-0.0006,0.00025,-0.0004,11.2145462,-8.551938,-4.484435,-5.702652,0.079891338
-0.2,-0.0002,0.00085,-0.0006,9.944186211,-2.8473816,-4.2238407,-8.5404005,0.070159698
-0.2,0.001,3.12E-19,0.0008,18.85429192,14.283407,-4.6145377,11.409411,0.139570972
-0.2,-0.0005,-0.001,-0.0008,14.31420517,-7.11742,-4.8306475,-11.441313,0.103682152
-0.2,0.0009,0.0003,-0.001,19.67006683,12.856269,-4.2571406,-14.265506,0.145978404
-0.2,0.00025,0.00065,0.00055,9.699460983,3.5737042,-4.4234896,7.857539,0.067704347
-0.2,-0.0007,0.0001,-0.0002,11.34057999,-9.9782505,-4.571769,-2.8534544,0.080634938
-0.2,-0.00015,-0.00065,-0.00045,8.271972656,-2.1248748,-4.7381606,-6.4389653,0.054470278
-0.2,0.0004,5.00E-05,0.0009,14.80513287,5.718091,-4.6615634,12.836091,0.107903784
-0.2,0.00045,0.0004,-0.00035,9.229964256,6.4299726,-4.3568163,-4.9865675,0.063944331
-0.2,-0.00065,-0.0008,5.00E-05,10.49980068,-9.259408,-4.902399,0.6896892,0.072914318
-0.2,-0.0004,-0.00035,0.00045,9.820586205,-5.695067,-4.792364,6.4065094,0.067383812
-0.2,-0.001,0.00075,0.00015,15.09251404,-14.264767,-4.43293,2.156279,0.110600196
-0.2,0.00015,-0.0006,-0.00085,13.17796898,2.1561522,-4.6380653,-12.144885,0.094924649
-0.2,5.00E-05,-0.0005,-0.00095,14.34556293,0.7286204,-4.5983267,-13.569071,0.104255761
-0.2,0.0003,-0.0004,0.0002,6.980163574,4.293738,-4.7149935,2.8381925,0.04267098
-0.2,0.0003,0.0002,0.00045,8.963728905,4.289961,-4.553492,6.419532,0.061146796
-0.2,-0.00075,-0.00095,5.00E-05,11.80082798,-10.685775,-4.960158,0.68600327,0.083442775
-0.2,-0.001,0.001,-0.001,20.59051704,-14.267488,-4.1801324,-14.245516,0.153571719
-0.2,-0.00055,0.0009,0.00035,10.28520775,-7.842978,-4.3762693,5.012133,0.072479268
-0.2,-0.0008,-0.0006,0.00085,17.35853577,-11.403537,-4.9668016,12.10822,0.127232412
-0.2,0.0006,-0.00015,-0.0008,14.96228695,8.575374,-4.46,-11.421095,0.109259297
-0.2,0.00075,5.00E-05,-0.0003,12.36845303,10.713642,-4.455597,-4.2830086,0.089053237
-0.2,-0.00045,0.0003,-0.0002,8.326978683,-6.4115095,-4.4852676,-2.8484204,0.05600093
-0.2,-0.0003,0.00095,-0.0007,11.62219429,-4.274997,-4.1841044,-9.964591,0.083719373
